SKU,MatchCount,MatchIndex,ProductTitle,Price,CompareAtPrice,InStock,StockQuantity,LowStockWarning,ProductURL,Source,Unverified,Status,Error
BHU4199A,1,1,"Brass Three Wise Frogs Idol | See No Evil Hear No Evil Speak No Evil | Peetal Vastu Feng Shui Frog Statues for Home Decor, Pooja & Gifts, Gold, 2 Inch",2179,2599,true,3,YES,https://bhunes.com/products/brass-three-wise-frogs-idol,html,,FOUND,
BHU4225A,1,1,"Brass Abhishek Patra Abhishekam Tray Somasutra Plate, Tirumanjana Peetam Pooja Pitham for Shiva Lingam Murti Vigraha Rituals, Gold, 14 Inch, 1 Piece",5629,6699,true,,,https://bhunes.com/products/brass-abhishek-patra-abhishekam-tray-somasutra-plate,html,YES,FOUND,
BHU4226A,1,1,"Brass Abhisheka Patra Abhishekam Tray Somasutra Plate Pital Abhisheka Pitham for Shiva Lingam Vishnu Balaji Puja Rituals, Gold, 8.5 Inch, 1 Piece",2439,2899,true,,,https://bhunes.com/products/brass-abhisheka-patra-abhishekam-tray-somasutra-plate-pital-abhisheka-pitham,html,YES,FOUND,
BHU4227A,1,1,"Premium Brass Abhisheka Patra Idol, Abhishekam Tray, Tirumanjana Peetam, Somasutra Plate, Puja Collector Dish for Home & Temple, Gold, 6.5 Inch, 1 Piece",,,false,,,https://bhunes.com/products/premium-brass-abhisheka-patra-idol-abhishekam-tray-tirumanjana-peetam,html,YES,FOUND,
BHU4235A,2,1,"Brass Lotus Chowki Kamal Aasan Pooja Base, Peetal Pital Pittala Ashtadhatu Murti Seat for Lakshmi Ganesha Vishnu Saraswati Krishna Durga Shiva Lingam Radha Krishna Balaji, Gold, 2 Inch, 1 Piece",8399,9999,true,,,https://bhunes.com/products/brass-lotus-chowki-kamal-aasan-pooja-base-peetal-pital-pittala-ashtadhatu-murti-seat,html,YES,FOUND,
BHU4235A,2,2,"Brass Lakshmi on Lotus Idol, Shri Maha Lakshmi Maa Murti, Padma Lakshmi Statue, Mahalakshmi Figurine for Puja, Home Decor & Gifts, Gold, 10 Inch, 1 Piece",12769,15199,true,,,https://bhunes.com/products/brass-lakshmi-on-lotus-idol-shri-lakshmi-maa-murti-padma-lakshmi-statue-mahalakshmi-figurine-for-puja-home-decor-gifts,html,YES,FOUND,
BHU4242A,1,1,"Bronze Handmade Vibhuti Patra Naam Holder Pooja Plate, Panchaloha Pittalai Kansa Kanchu Velliyam Ashtadhatu Chola Art Temple Decor, Gold, 3 Inch, 1 Piece",7639,9099,true,1,YES,https://bhunes.com/products/bronze-handmade-vibhuti-patra-naam-holder-pooja-plate-panchaloha-pittalai-kansa-kanchu-velliyam-ashtadhatu-chola-art-temple-decor,html,YES,FOUND,
BHU4254A,1,1,"Brass Prasad Box Peetal Naivedya Patra Pittal Pooja Dabba Mandir Bhog Offering Container Samarpan Prasadam Holder, Gold, 4.5 Inch, 1 Piece",2859,3399,true,3,YES,https://bhunes.com/products/brass-prasad-box-peetal-naivedya-patra-pittal-pooja-dabba-mandir-bhog-offering-container-samarpan-prasadam-holder,html,YES,FOUND,
BHU4268A,1,1,"Brass Abhisheka Patra / Puja for Lord Shiva, Shivling Abhishekam Vessel, Hindu Temple Ritual Water Pot, Gold, 8 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-abhisheka-patra-puja-for-lord-shiva-shivling-abhishekam-vessel-hindu-temple-ritual-water-pot,html,,FOUND,
BHU4269A,1,1,"Brass Abhisheka Patra for Shiva Pooja, Copper Pooja Thali, Abhishekam Vessel, Temple & Home Ritual Plate for Shivalinga Worship, Gold, 9 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-abhisheka-patra-for-shiva-pooja-copper-pooja-thali-abhishekam-vessel-temple-home-ritual-plate-for-shivalinga-worship,html,,FOUND,
BHU4305A,1,1,"Brass Dattatreya Idol – Handcrafted Datta Murti, Pratima & Vigraha for Pooja, Home Decor, Temple, Gifts & Spiritual Collection, Gold, 5.5 Inch, 1 Piece",4869,5799,true,4,YES,https://bhunes.com/products/brass-dattatreya-idol-handcrafted-datta-murti-pratima-vigraha-for-pooja-home-decor-temple-gifts-spiritual-collection,html,,FOUND,
BHU4306A,1,1,"Brass Handcrafted Kubera Idol – Dhanapati Murti, Lord of Wealth Statue, Kubera Figurine for Home, Pooja, Temple & Prosperity Decor, Gold, 6.5 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-handcrafted-kubera-idol-dhanapati-murti-lord-of-wealth-statue-kubera-figurine-for-home-pooja-temple-prosperity-decor,html,,FOUND,
BHU4307A,1,1,"Brass Murugan Vel Idol – Lord Velan, Vetrivel, Palanivel, Thangavel Sculpture for Pooja, Home Temple, Spiritual Blessings, Gold, 4 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-murugan-vel-idol-lord-velan-vetrivel-palanivel-thangavel-sculpture-for-pooja-home-temple-spiritual-blessings,html,,FOUND,
BHU4308A,1,1,"Brass Murugan Vel Idol – Handcrafted Lord Murugan, Vetrivel, Vadivel, Palanivel for Pooja, Temple, Home Decor & Spiritual Blessings, Gold, 6 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-murugan-vel-idol-handcrafted-lord-murugan-vetrivel-vadivel-palanivel-for-pooja-temple-home-decor-spiritual-blessings,html,,FOUND,
BHU4309A,1,1,"Brass Lakshmi Murti | Mahalakshmi Idol, ShriLakshmi Statue for Pooja, Home Decor & Gifts, Gold, 4 Inch, 1 Piece",2349,2799,true,3,YES,https://bhunes.com/products/brass-lakshmi-murti-mahalakshmi-idol-shrilakshmi-statue-for-pooja-home-decor-gifts,html,,FOUND,
BHU4310A,1,1,"Brass Ganesha Idol – Handcrafted Vinayaka, Siddhivinayak, Ganapati Murti for Home Temple, Pooja, Office Decor & Spiritual Blessings, Gold, 4 Inch, 1 Piece",2099,2499,true,3,YES,https://bhunes.com/products/brass-ganesha-idol-handcrafted-vinayaka-siddhivinayak-ganapati-murti-for-home-temple-pooja-office-decor-spiritual-blessings,html,,FOUND,
BHU4311A,1,1,"Brass Lakshmi Idol, Mahalaxmi, Sri Lakshmi, Lakshmi Devi Murti for Home Pooja, Temple Decor, Gifts & Spiritual Blessings, Gold, 4 Inch, 1 Piece",2179,2599,true,,,https://bhunes.com/products/brass-lakshmi-idol-mahalaxmi-sri-lakshmi-lakshmi-devi-murti-for-home-pooja-temple-decor-gifts-spiritual-blessings,html,,FOUND,
BHU4312A,1,1,"Brass Saraswati Idol, Maa Saraswati Murti, Sharada Vagdevi Statue for Pooja, Home Temple, Study Table, Spiritual Decor & Gifting, Gold, 4 Inch, 1 Piece",2099,2499,true,,,https://bhunes.com/products/brass-saraswati-idol-maa-saraswati-murti-sharada-vagdevi-statue-for-pooja-home-temple-study-table-spiritual-decor-gifting,html,,FOUND,
BHU4313A,1,1,"Brass Ganesha Idol, Handcrafted Vinayaka Murti, Siddhivinayak, Ganapati Statue for Home Temple, Pooja, Decor & Gifts, Gold, 4 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-ganesha-idol-handcrafted-vinayaka-murti-siddhivinayak-ganapati-statue-for-home-temple-pooja-decor-gifts,html,,FOUND,
BHU4314A,1,1,"Brass Tirupati Balaji Idol, Venkateswara Murti, Lord Balaji Statue For Car Dashboard, Srinivasa Vigraham for Pooja, Home Decor & Gifts, Gold, 4 Inch, 1 Piece",1179,1399,true,1,YES,https://bhunes.com/products/brass-tirupati-balaji-idol-venkateswara-murti-lord-balaji-statue-srinivasa-vigraham-for-pooja-home-decor-gifts,html,,FOUND,
BHU4315A,1,1,"Brass Vishnu Lakshmi Idol, Lakshmi Narayan Murti For Car Dashboard, Shri Vishnu-Lakshmi Statue, Handcrafted Miniature for Pooja, Home Temple & Decor, Gold, 3 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-vishnu-lakshmi-idol-lakshmi-narayan-murti-shri-vishnu-lakshmi-statue-handcrafted-miniature-for-pooja-home-temple-decor,html,,FOUND,
BHU4316A,1,1,"Brass Lakshmi Idol, Handcrafted Mahalaxmi Murti, Sri Lakshmi Statue, Goddess Lakshmi Pratima for Pooja, Home Decor & Gifts, Gold, 4.5 Inch, 1 Piece",1179,1399,true,3,YES,https://bhunes.com/products/brass-lakshmi-idol-handcrafted-mahalaxmi-murti-sri-lakshmi-statue-goddess-lakshmi-pratima-for-pooja-home-decor-gifts,html,,FOUND,
BHU4317A,1,1,"Brass Krishna Idol, Gopal, Shyam, Kanha Murti For Gifting, Madhusudan Vigraha, Handcrafted Miniature Statue for Home Decor & Pooja, Gold, 5.5 Inch, 1 Piece",1599,1899,true,2,YES,https://bhunes.com/products/brass-krishna-idol-gopal-shyam-kanha-murti-madhusudan-vigraha-handcrafted-miniature-statue-for-home-decor-pooja,html,,FOUND,
BHU4318A,1,1,"Brass Vishnu Lakshmi Idol, Handcrafted Lakshmi Narayan Murti, Shri Vishnu Lakshmi Statue for Home Temple, Pooja Decor & Spiritual Gift, Gold, 3 Inch, 1 Piece",1849,2199,true,4,YES,https://bhunes.com/products/brass-vishnu-lakshmi-idol-handcrafted-lakshmi-narayan-murti-shri-vishnu-lakshmi-statue-for-home-temple-pooja-decor-spiritual-gift,html,,FOUND,
BHU4319A,1,1,"Brass Murugan Idol, Kartikeya / Skanda / Subramanya Statue, Handcrafted Lord Murugan Murti for Pooja, Home Decor, Spiritual Collection, Gold, 3 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-murugan-idol-kartikeya-skanda-subramanya-statue-handcrafted-lord-murugan-murti-for-pooja-home-decor-spiritual-collection,html,,FOUND,
BHU4320A,1,1,"Brass Varahi Amman Idol, Handcrafted Hindu Goddess Statue, Miniature Detailed Varahi, Pooja & Home Temple Sculpture, Gold, 4 Inch, 1 Piece",2349,2799,true,5,YES,https://bhunes.com/products/brass-varahi-amman-idol-handcrafted-hindu-goddess-statue-miniature-detailed-varahi-pooja-home-temple-sculpture,html,,FOUND,
BHU4321A,1,1,"Brass Handcrafted Ganesha Idol, Siddhivinayak, Vinayaka Murti, Ganapati Statue for Pooja, Home Decor & Gifts, Gold, 6 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-handcrafted-ganesha-idol-siddhivinayak-vinayaka-murti-ganapati-statue-for-pooja-home-decor-gifts,html,,FOUND,
BHU4322A,1,1,"Brass Tara Ma Idol, Handcrafted Tara Maa Murti / Vigraha / Statue for Pooja, Home Decor, Spiritual Blessings, Ugratara, Mahaugrotara, Gold, 4.5 Inch, 1 Piece",2179,2599,true,2,YES,https://bhunes.com/products/brass-tara-ma-idol-handcrafted-tara-maa-murti-vigraha-statue-for-pooja-home-decor-spiritual-blessings-ugratara-mahaugrotara,html,,FOUND,
BHU4323A,1,1,"Brass Sai Baba Idol, Shirdi Sai Baba Murti, Sri Sai Maharaj Vigraha, Peetal Statue for Pooja, Home Decor & Spiritual Gifts, Gold, 4.5 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-sai-baba-idol-shirdi-sai-baba-murti-sri-sai-maharaj-vigraha-peetal-statue-for-pooja-home-decor-spiritual-gifts,html,,FOUND,
BHU4324A,1,1,"Brass Lakshmi Idol, Handcrafted Sri Lakshmi Murti, Mahalaxmi Statue, Dhana Lakshmi Pratima for Home Pooja & Temple Decor, Gold, 5 Inch, 1 Piece",4119,4899,true,3,YES,https://bhunes.com/products/brass-lakshmi-idol-handcrafted-sri-lakshmi-murti-mahalaxmi-statue-dhana-lakshmi-pratima-for-home-pooja-temple-decor,html,,FOUND,
BHU4325A,1,1,"Brass Durga Idol, Maa Durga Murti, Bhagwati Vigraha, Ambika Pratima, Handcrafted Temple Statue for Pooja & Home Decor, Gold, 4.5 Inch, 1 Piece",3189,3799,true,2,YES,https://bhunes.com/products/brass-durga-idol-maa-durga-murti-bhagwati-vigraha-ambika-pratima-handcrafted-temple-statue-for-pooja-home-decor,html,,FOUND,
BHU4326A,1,1,"Brass Durga Idol, Maa Durga Murti, Bhagwati Statue, Mahishasuramardini Vigraha, Pooja Pratima for Home Decor & Temple, Gold, 4.5 Inch, 1 Piece",3439,4099,true,2,YES,https://bhunes.com/products/brass-durga-idol-maa-durga-murti-bhagwati-statue-mahishasuramardini-vigraha-pooja-pratima-for-home-decor-temple,html,,FOUND,
BHU4327A,1,1,"Brass Handcrafted Durga Idol, Maa Durga Murti, Bhagwati Statue, Mahishasuramardini Vigraha for Pooja, Home Decor & Temple Showpiece, Gold, 6 Inch, 1 Piece",5289,6299,true,2,YES,https://bhunes.com/products/brass-handcrafted-durga-idol-maa-durga-murti-bhagwati-statue-mahishasuramardini-vigraha-for-pooja-home-decor-temple-showpiece,html,,FOUND,
BHU4328A,1,1,"Brass Shiva Parivar Idol Shiv Parvati Murti Pital Family Statue Hindu God Sculpture for Home Mandir Temple Pooja Room Decor Showpiece Gift, Gold, 5 Inch, 1 Piece",6639,7899,true,2,YES,https://bhunes.com/products/brass-shiva-parivar-idol-shiv-parvati-murti-pital-family-statue-hindu-god-sculpture-for-home-mandir-temple-pooja-room-decor-showpiece-gift,html,,FOUND,
BHU4330A,1,1,"Brass Shri Ram Darbar Idol Ram Parivar Murti | Sita Ram Lakshman Hanuman Statue | Pital Ram Sita Lakshman Hanuman Sculpture for Puja & Home Decor, Gold, 10 Inch, 1 Piece",24439,29099,true,1,YES,https://bhunes.com/products/brass-shri-ram-darbar-idol-ram-parivar-murti-sita-ram-lakshman-hanuman-statue-pital-ram-sita-lakshman-hanuman-sculpture-for-puja-home-decor,html,,FOUND,
BHU2908A,1,1,"Brass Handcrafted Tiger Idol | Sher Vyaghra Puli Peetal Sculpture for Home, Temple & Decor,Brown, 6.5 Inch, 1 Piece",23769,28299,true,1,YES,https://bhunes.com/products/brass-handcrafted-tiger-idol-sher-vyaghra-puli-peetal-sculpture,html,,FOUND,
BHU4331A,1,1,"Brass Hanuman Idol Murti, Bajrangbali Anjaneya Maruti Pavanputra Sankat Mochan Mahaveer Ramdoot Vigraha for Home Temple Puja Decor, Gold, 2.5 Inch, 1 Piece",919,1099,true,3,YES,https://bhunes.com/products/brass-hanuman-idol-murti-bajrangbali-anjaneya-maruti-pavanputra-sankat-mochan-mahaveer-ramdoot-vigraha-for-home-temple-puja-decor,html,,FOUND,
BHU4334A,1,1,"Brass Khodiyar Mata Idol, Handcrafted Murti / Vigraha for Home Pooja, Temple Decor, Janbai Khodal Trishuldhari Maa Sculpture, Gold, 4.5 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-khodiyar-mata-idol-handcrafted-murti-vigraha-for-home-pooja-temple-decor-janbai-khodal-trishuldhari-maa-sculpture,html,,FOUND,
BHU4335A,1,1,"Brass Kamadhenu Idol, Surabhi Cow Murti, Gau Mata Statue, Handcrafted Pooja Murti, Miniature Divine Cow for Home & Temple Decor, Gold, 4.5 Inch, 1 Piece",4539,5399,true,3,YES,https://bhunes.com/products/brass-kamadhenu-idol-surabhi-cow-murti-gau-mata-statue-handcrafted-pooja-murti-miniature-divine-cow-for-home-temple-decor,html,,FOUND,
BHU4336A,1,1,"Brass Kamadhenu Idol, Surabhi Cow Murti, Divine Wish-Fulfilling Cow Statue, Gau Mata, Handcrafted Pooja & Home Decor Figurine, Gold, 2.5 Inch, 1 Piece",1599,1899,true,2,YES,https://bhunes.com/products/brass-kamadhenu-idol-surabhi-cow-murti-divine-wish-fulfilling-cow-statue-gau-mata-handcrafted-pooja-home-decor-figurine,html,,FOUND,
BHU4337A,1,1,"Brass Kamadhenu, Surabhi Cow, Gau Mata Sculpture, Handcrafted Small Kamadenu Statue for Pooja, Home Decor & Gifts, Gold, 4.5 Inch, 1 Piece",2859,3399,true,4,YES,https://bhunes.com/products/brass-kamadhenu-surabhi-cow-gau-mata-sculpture-handcrafted-small-kamadhenu-statue-for-pooja-home-decor-gifts,html,,FOUND,
BHU4338A,1,1,"Brass Kamadhenu, Surabhi Cow, Gau Mata Statue, Handcrafted Miniature Pooja Sculpture for Home Decor & Spiritual Blessings, Gold, 3 Inch, 1 Piece",2349,2799,true,4,YES,https://bhunes.com/products/brass-kamadhenu-surabhi-cow-gau-mata-statue-handcrafted-miniature-pooja-sculpture-for-home-decor-spiritual-blessings,html,,FOUND,
BHU4339A,1,1,"Brass Kamadhenu Idol, Surabhi Cow Murti, Gau Mata Statue, Handcrafted Peetal Pooja Sculpture for Home Decor & Spiritual Blessings, Gold, 3 Inch, 1 Piece",2349,2799,true,2,YES,https://bhunes.com/products/brass-kamadhenu-idol-surabhi-cow-murti-gau-mata-statue-handcrafted-peetal-pooja-sculpture-for-home-decor-spiritual-blessings,html,,FOUND,
BHU4340A,1,1,"Brass Asta Lakshmi Kalash Loota, Handcrafted Pooja Sculpture, Temple & Home Decorative Peetal, Pittal Kalash for Prosperity & Wealth, Gold, 4.5 Inch, 1 Piece",,,false,,,https://bhunes.com/products/brass-asta-lakshmi-kalash-lota-handcrafted-pooja-sculpture-temple-home-decorative-peetal-pittal-kalash-for-prosperity-wealth,html,,FOUND,
BHU4341A,1,1,"Brass Asta Lakshmi Kalash Lota, Handcrafted Pooja Kumbh, Decorative Temple Kalash, Ashtalakshmi Sculpture for Home & Festival Rituals, Gold, 5 Inch, 1 Piece",,,false,,,https://bhunes.com/products/asta-lakshmi-brass-kalash-loota-handcrafted-pooja-kumbh-decorative-temple-kalash-ashtalakshmi-sculpture-for-home-festival-rituals,html,,FOUND,
BHU4342A,1,1,"Brass Asta Lakshmi Kalash Loota, Handcrafted Pooja Murti, Vedic Temple Sculpture, Miniature Decorative Brass Kumbh for Home, Puja & Gifts, Gold, 6 Inch, 1 Piece",6469,7699,true,1,YES,https://bhunes.com/products/asta-lakshmi-brass-kalash-lota-handcrafted-pooja-murti-vedic-temple-sculpture-miniature-decorative-brass-kumbh-for-home,html,,FOUND,
BHU4343A,1,1,"Brass Balaji Kalash Loota with Shankh & Chakra, Pooja Kalash, Vedic Murti, Temple Decor, Home Puja Showpiece, Hindu Spiritual Statue, Gold, 4 Inch, 1 Piece",3109,3699,true,1,YES,https://bhunes.com/products/brass-balaji-kalash-lota-with-shankh-chakra-pooja-kalash-vedic-murti-temple-decor-home-puja-showpiece-hindu-spiritual-statue,html,,FOUND,
BHU4191A,1,1,"Handcrafted Brass Gajraj Dhoop Burner, Peetal Elephant Incense Holder, Airavata Gajavahana Hathi Murti for Puja, Vastu & Home Decor, Gold, 7.5 Inch",12939,15399,true,2,YES,https://bhunes.com/products/handcrafted-brass-gajraj-dhoop-burner,html,,FOUND,
BHU4344A,1,1,"Brass Lakshmi Idol, Mahalakshmi Murti, Shri Padmavati Statue, Kamala Vigraha, Handcrafted Pooja Sculpture for Home & Temple Decor, Gold, 4 Inch, 1 Piece",3439,4099,true,2,YES,https://bhunes.com/products/brass-lakshmi-idol-mahalakshmi-murti-shri-padmavati-statue-kamala-vigraha-handcrafted-pooja-sculpture-for-home-temple-decor,html,,FOUND,
BHU4345A,1,1,"Brass Lakshmi Idol, Mahalakshmi Murti, Shri Padmavati Statue, Kamala / Gajalakshmi Pratima for Pooja, Home Decor, Gift & Temple Display, Gold, 3.5 Inch, 1 Piece",2179,2599,true,1,YES,https://bhunes.com/products/brass-lakshmi-idol-mahalakshmi-murti-shri-padmavati-statue-kamala-gajalakshmi-pratima-for-pooja-home-decor-gift-temple-display,html,,FOUND,
BHU4346A,1,1,"Brass Nandi Idol, Handcrafted Nandikeshwara Murti, Sacred Bull of Shiva, Decorative Pooja Statue, Home & Temple Showpiece, Gold, 4 Inch, 1 Piece",6639,7899,true,1,YES,https://bhunes.com/products/brass-nandi-idol-handcrafted-nandikeshwara-murti-sacred-bull-of-shiva-decorative-pooja-statue-home-temple-showpiece,html,,FOUND,
BHU4347A - DHARMA,36,1,"Copper Bhuvaneshwari Devi Idol Handmade Tamra Bhuvaneshwari Taamra Murti Thamira Amman Tamba Vigraham for Pooja Room Temple Decor, Brown, 4 Inch, 1 Piece",4279,5099,true,1,YES,https://bhunes.com/products/copper-bhuvaneshwari-devi-idol-handmade-tamra-bhuvaneshwari-taamra-murti-thamira-amman-tamba-vigraham-for-pooja-room-temple-decor-brown-4-inch-1-piece,html,YES,FOUND,
BHU4347A - DHARMA,36,2,"Bronze Handcrafted 8-Hand Mariamman Idol in Chola Art – Panchaloha Karumariamman | Ashta Bhuja Durga Devi Statue for Home Temple & Pooja, Gold, 10.5 Inch, 1 Piece",40399,48099,true,1,YES,https://bhunes.com/products/bronze-handcrafted-8-hand-mariamman-idol-in-chola-art,html,YES,FOUND,
BHU4347A - DHARMA,36,3,"Handcrafted Bronze Swami Ayyappan Idol – Manikanta | Dharma Shasta | Hariharaputra | Panchaloha Lord Ayyappa Murti for Puja & Temple Decor (15cm), Gold, 6 Inch, 1 Piece",26959,32099,true,1,YES,https://bhunes.com/products/handcrafted-bronze-swami-ayyappan-idol-manikanta,html,YES,FOUND,
BHU4347A - DHARMA,36,4,"Handcrafted Panchaloha Bronze Durga Devi Idol – Mahishasura Mardini, Simhavahini Shakti, Navadurga Sculpture for Pooja & Temple,Brown, 10.5 Inch, 1 Piece",34939,41599,true,1,YES,https://bhunes.com/products/handcrafted-panchaloha-bronze-durga-devi-idol,html,YES,FOUND,
BHU4347A - DHARMA,36,5,"Bronze Handcrafted Prajapati Daksha Idol, Lord Brahma Murti, Panchaloha/Vedic Sculpture, Chola Art Temple & Pooja Statue, Gold, 5.5 Inch, 1 Piece",12519,14899,true,1,YES,https://bhunes.com/products/bronze-handcrafted-prajapati-idol-lord-brahma-murti-panchaloha-vedic-sculpture-chola-art-temple-pooja-statue,html,YES,FOUND,
BHU4347A - DHARMA,36,6,"Copper Narasimha Idol, Ugra Narasimha Swamy Murti, Narasimhar Narasimhudu Narasingha Bhagwan Vishnu Avatar Statue for Home Temple Puja Decor, Tamra Finish Sculpture, Brown, 5 Inch, 1 Piece",6219,7399,true,,,https://bhunes.com/products/copper-lakshmi-narasimha-idol-ugra-narasimha-swamy-murti-narasimhar-narasimhudu-narasingha-bhagwan-vishnu-avatar-statue-for-home-temple-puja-decor-tamra-finish-sculpture-13-cm-brown-5-inch-1-piece,html,YES,FOUND,
BHU4347A - DHARMA,36,7,"Bronze Bhu Devi Idol | Panchaloha Bhudevi Prithvi Mata Statue | Handcrafted Chola Art Bhumi Devi Vasundhara Sculpture for Puja & Home Decor, Brown, 5.5 Inch, 1 Piece",6299,7499,true,1,YES,https://bhunes.com/products/bronze-bhu-devi-idol-panchaloha-bhudevi-prithvi-mata-statue,html,YES,FOUND,
BHU4347A - DHARMA,36,8,"Bronze Mariamman Idol | Panchaloha Mariamma Statue | Muthumariamma, Samayapuram Mariamman, Yellamma, Pochamma, Maisamma, Gangamma, Mahankali Amma, Shakti Amma Vigraham for Puja & Temple, Brown, 6.5 Inch, 1 Piece",8399,9999,true,1,YES,https://bhunes.com/products/bronze-mariamman-idol-panchaloha-mariamma-statue-muthumariamma-samayapuram-mariamman-yellamma-pochamma-maisamma-gangamma-mahankali-amma-shakti-amma-vigraham-for-puja-temple-brown-6-5-in,html,YES,FOUND,
BHU4347A - DHARMA,36,9,"Bronze Aiyanar Dharma Shasta Idol | Panchaloha Ayyanar Statue | Handcrafted Tamil Guardian Deity Sculpture for Temple & Home Puja,Gold, 9 Inch, 1 Piece",20409,24299,true,1,YES,https://bhunes.com/products/bronze-aiyanar-dharma-shasta-idol-panchaloha-ayyanar-statue-handcrafted-tamil-guardian-deity-sculpture-for-temple-home-pujagold-9-inch-1-piece,html,YES,FOUND,
BHU4347A - DHARMA,36,10,"Copper Durga Idol, Tamra Durga Murti, Handcrafted Bhavani, Mahishasuramardini & Shakti Sculpture for Pooja & Home Decor, Brown, 7.5 Inch, 1 Piece",8899,10599,true,1,YES,https://bhunes.com/products/copper-durga-idol-tamra-durga-murti-handcrafted-bhavani-mahishasuramardini-shakti-sculpture-for-pooja-home-decor,html,YES,FOUND,
